,class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
9994,p,0.78,2,1,0,0,0,15,4,4.26,1.01,7,4,11,15,15,0,10,15,7,0
9995,p,0.78,2,1,6,0,0,15,4,3.89,1.03,7,4,11,15,15,0,10,15,7,0
9996,p,0.62,2,1,6,0,0,15,4,3.89,0.98,7,4,11,15,15,0,10,15,7,0
9997,p,0.78,2,1,6,0,0,15,0,4.14,1.03,7,4,11,15,15,0,10,15,7,0
9998,p,0.67,2,1,0,0,0,15,4,4.1,1.0,7,3,11,15,15,0,10,15,7,1
9999,p,0.94,2,1,6,0,0,15,4,4.53,1.19,7,4,11,15,15,0,10,15,7,2
10000,p,0.8,2,1,0,0,0,15,0,4.0,1.0,7,4,11,15,15,0,10,15,7,1
10001,p,0.79,2,1,0,0,0,15,0,4.63,1.09,7,4,11,15,15,0,10,15,7,3
10002,p,0.62,2,1,6,0,0,15,4,3.49,0.84,7,3,11,15,15,0,10,15,7,0
10003,p,0.76,2,1,6,0,0,15,0,3.39,0.98,7,4,11,15,15,0,10,15,7,1
10004,p,0.58,2,1,6,0,0,15,4,3.73,0.89,7,4,11,15,15,0,10,15,7,3
10005,p,0.67,2,1,6,0,0,15,4,3.61,0.95,7,3,11,15,15,0,10,15,7,3
10006,p,0.66,2,1,0,0,0,15,4,3.62,0.98,7,3,11,15,15,0,10,15,7,1
10007,p,0.7,2,1,6,0,0,15,0,3.24,0.86,7,3,11,15,15,0,10,15,7,1
10008,p,0.76,2,1,0,0,0,15,4,4.17,1.02,7,3,11,15,15,0,10,15,7,0
10009,p,0.74,2,1,4,0,0,15,0,3.94,1.16,7,4,11,15,15,0,10,15,7,3
10010,p,0.79,2,1,6,0,0,15,0,3.54,0.95,7,4,11,15,15,0,10,15,7,1
10011,p,0.82,2,1,0,0,0,15,0,4.48,1.07,7,4,11,15,15,0,10,15,7,0
10012,p,0.72,2,1,6,0,0,15,0,3.89,0.97,7,4,11,15,15,0,10,15,7,3
10013,p,0.62,2,1,4,0,0,15,4,3.91,0.91,7,3,11,15,15,0,10,15,7,2
10014,p,0.65,2,1,6,0,0,15,4,3.68,0.85,7,3,11,15,15,0,10,15,7,2
10015,p,0.73,2,1,6,0,0,15,0,4.01,1.04,7,4,11,15,15,0,10,15,7,3
10016,p,0.83,2,1,6,0,0,15,0,4.16,1.14,7,4,11,15,15,0,10,15,7,3
10017,p,0.69,2,1,6,0,0,15,0,3.65,0.95,7,3,11,15,15,0,10,15,7,1
10018,p,0.81,2,1,4,0,0,15,4,3.78,0.96,7,4,11,15,15,0,10,15,7,3
10019,p,0.71,2,1,4,0,0,15,4,4.15,1.05,7,3,11,15,15,0,10,15,7,1
10020,p,0.65,2,1,0,0,0,15,0,4.25,1.06,7,4,11,15,15,0,10,15,7,0
10021,p,0.79,2,1,0,0,0,15,0,4.13,1.09,7,4,11,15,15,0,10,15,7,1
10022,p,0.69,2,1,4,0,0,15,4,3.78,0.93,7,4,11,15,15,0,10,15,7,1
10023,p,0.63,2,1,6,0,0,15,0,3.7,0.98,7,3,11,15,15,0,10,15,7,3
10024,p,0.84,2,1,6,0,0,15,4,3.99,0.96,7,3,11,15,15,0,10,15,7,1
10025,p,0.6,2,1,4,0,0,15,4,3.64,0.88,7,4,11,15,15,0,10,15,7,3
10026,p,0.67,2,1,6,0,0,15,4,3.52,0.94,7,4,11,15,15,0,10,15,7,2
10027,p,0.78,2,1,6,0,0,15,4,3.86,0.99,7,3,11,15,15,0,10,15,7,3
10028,p,0.55,2,1,4,0,0,15,0,3.69,0.87,7,3,11,15,15,0,10,15,7,1
10029,p,0.71,2,1,4,0,0,15,0,4.21,1.05,7,4,11,15,15,0,10,15,7,1
10030,p,0.81,2,1,6,0,0,15,0,4.59,1.12,7,4,11,15,15,0,10,15,7,3
10031,p,0.63,2,1,0,0,0,15,4,3.73,0.92,7,3,11,15,15,0,10,15,7,1
10032,p,0.7,2,1,0,0,0,15,0,3.93,1.01,7,4,11,15,15,0,10,15,7,1
10033,p,0.76,2,1,4,0,0,15,0,4.46,0.98,7,3,11,15,15,0,10,15,7,3
10034,p,0.82,2,1,6,0,0,15,0,3.52,1.13,7,4,11,15,15,0,10,15,7,2
10035,p,0.77,2,1,6,0,0,15,0,3.83,0.87,7,4,11,15,15,0,10,15,7,2
10036,p,0.64,2,1,6,0,0,15,0,3.64,0.89,7,3,11,15,15,0,10,15,7,3
10037,p,0.67,2,1,6,0,0,15,0,3.57,0.97,7,3,11,15,15,0,10,15,7,2
10038,p,0.76,2,1,4,0,0,15,0,3.45,0.96,7,3,11,15,15,0,10,15,7,2
10039,p,0.75,2,1,0,0,0,15,4,4.48,1.09,7,3,11,15,15,0,10,15,7,2
10040,p,0.77,2,1,4,0,0,15,4,4.13,1.07,7,3,11,15,15,0,10,15,7,1
10041,p,0.76,2,1,0,0,0,15,4,4.2,1.01,7,4,11,15,15,0,10,15,7,1
10042,p,0.63,2,1,4,0,0,15,4,3.75,1.01,7,3,11,15,15,0,10,15,7,3
10043,p,0.84,2,1,4,0,0,15,0,4.24,1.12,7,3,11,15,15,0,10,15,7,3
10044,p,0.79,2,1,4,0,0,15,4,3.33,0.98,7,4,11,15,15,0,10,15,7,1
10045,p,0.72,2,1,6,0,0,15,4,3.72,0.95,7,3,11,15,15,0,10,15,7,0
10046,p,0.7,2,1,4,0,0,15,4,3.78,0.98,7,4,11,15,15,0,10,15,7,0
10047,p,0.68,2,1,4,0,0,15,0,3.85,0.92,7,3,11,15,15,0,10,15,7,1
10048,p,0.75,2,1,4,0,0,15,4,4.49,1.06,7,3,11,15,15,0,10,15,7,1
10049,p,0.87,2,1,4,0,0,15,0,4.86,1.24,7,4,11,15,15,0,10,15,7,1
10050,p,0.66,2,1,4,0,0,15,0,3.82,1.04,7,4,11,15,15,0,10,15,7,2
10051,p,0.85,2,1,6,0,0,15,0,3.99,0.97,7,4,11,15,15,0,10,15,7,3
10052,p,0.69,2,1,0,0,0,15,0,3.5,0.88,7,4,11,15,15,0,10,15,7,2
10053,p,0.82,2,1,6,0,0,15,0,3.64,0.97,7,4,11,15,15,0,10,15,7,1
10054,p,0.76,2,1,0,0,0,15,4,4.83,1.11,7,4,11,15,15,0,10,15,7,1
10055,p,0.75,2,1,6,0,0,15,4,4.47,1.04,7,3,11,15,15,0,10,15,7,2
10056,p,0.79,2,1,0,0,0,15,4,3.52,0.85,7,4,11,15,15,0,10,15,7,2
10057,p,0.89,2,1,6,0,0,15,4,4.05,0.97,7,3,11,15,15,0,10,15,7,2
10058,p,0.61,2,1,0,0,0,15,0,3.72,0.95,7,3,11,15,15,0,10,15,7,0
10059,p,0.75,2,1,0,0,0,15,4,3.87,0.88,7,4,11,15,15,0,10,15,7,3
10060,p,0.76,2,1,4,0,0,15,0,3.63,0.95,7,3,11,15,15,0,10,15,7,1
10061,p,0.77,2,1,6,0,0,15,4,4.0,1.11,7,4,11,15,15,0,10,15,7,0
10062,p,0.58,2,1,4,0,0,15,4,3.32,0.93,7,3,11,15,15,0,10,15,7,0
10063,p,0.76,2,1,4,0,0,15,4,4.04,1.02,7,4,11,15,15,0,10,15,7,3
10064,p,0.73,2,1,0,0,0,15,4,3.88,0.96,7,4,11,15,15,0,10,15,7,3
10065,p,0.74,2,1,6,0,0,15,4,4.06,1.05,7,4,11,15,15,0,10,15,7,0
10066,p,0.86,2,1,6,0,0,15,4,4.32,1.06,7,4,11,15,15,0,10,15,7,0
10067,p,0.75,2,1,4,0,0,15,4,3.53,0.98,7,4,11,15,15,0,10,15,7,3
10068,p,0.64,2,1,6,0,0,15,4,4.16,0.99,7,3,11,15,15,0,10,15,7,1
10069,p,0.75,2,1,6,0,0,15,4,4.42,0.99,7,3,11,15,15,0,10,15,7,0
10070,p,0.68,2,1,4,0,0,15,0,3.86,0.86,7,3,11,15,15,0,10,15,7,1
10071,p,0.8,2,1,4,0,0,15,4,3.91,1.02,7,4,11,15,15,0,10,15,7,2
10072,p,0.8,2,1,4,0,0,15,4,3.56,1.03,7,4,11,15,15,0,10,15,7,3
10073,p,0.72,2,1,0,0,0,15,0,4.43,1.1,7,3,11,15,15,0,10,15,7,3
10074,p,0.81,2,1,0,0,0,15,0,4.72,1.11,7,4,11,15,15,0,10,15,7,2
10075,p,0.58,2,1,4,0,0,15,4,3.66,0.95,7,4,11,15,15,0,10,15,7,2
10076,p,0.95,2,1,4,0,0,15,0,4.23,1.08,7,4,11,15,15,0,10,15,7,0
10077,p,0.59,2,1,4,0,0,15,0,3.4,0.95,7,4,11,15,15,0,10,15,7,3
10078,p,0.68,2,1,0,0,0,15,4,3.62,0.83,7,3,11,15,15,0,10,15,7,3
10079,p,0.69,2,1,4,0,0,15,4,4.12,0.96,7,4,11,15,15,0,10,15,7,3
10080,p,0.68,2,1,6,0,0,15,4,3.64,0.86,7,4,11,15,15,0,10,15,7,1
10081,p,0.75,2,1,0,0,0,15,4,4.34,1.0,7,3,11,15,15,0,10,15,7,2
10082,p,0.91,2,1,0,0,0,15,0,4.53,1.11,7,3,11,15,15,0,10,15,7,0
10083,p,0.81,2,1,4,0,0,15,4,3.99,0.98,7,3,11,15,15,0,10,15,7,2
10084,p,0.61,2,1,0,0,0,15,4,3.32,0.8,7,4,11,15,15,0,10,15,7,0
10085,p,0.81,2,1,6,0,0,15,0,3.42,0.95,7,3,11,15,15,0,10,15,7,3
10086,p,0.76,2,1,0,0,0,15,4,4.14,1.02,7,3,11,15,15,0,10,15,7,2
10087,p,0.86,2,1,0,0,0,15,4,4.15,1.01,7,4,11,15,15,0,10,15,7,3
10088,p,0.91,2,1,6,0,0,15,0,4.38,1.2,7,3,11,15,15,0,10,15,7,2
10089,p,0.71,2,1,4,0,0,15,4,3.87,1.05,7,3,11,15,15,0,10,15,7,1
10090,p,0.87,2,1,0,0,0,15,0,4.36,1.07,7,3,11,15,15,0,10,15,7,1
10091,p,0.83,2,1,0,0,0,15,4,4.27,1.15,7,4,11,15,15,0,10,15,7,0
10092,p,0.66,2,1,6,0,0,15,4,4.05,0.97,7,4,11,15,15,0,10,15,7,1
10093,p,0.78,2,1,6,0,0,15,4,3.72,0.92,7,3,11,15,15,0,10,15,7,2
10094,p,0.69,2,1,4,0,0,15,4,4.05,1.15,7,3,11,15,15,0,10,15,7,2
10095,p,0.69,2,1,4,0,0,15,4,3.66,0.93,7,4,11,15,15,0,10,15,7,3
10096,p,0.69,2,1,6,0,0,15,4,3.25,0.85,7,4,11,15,15,0,10,15,7,0
10097,p,0.74,2,1,6,0,0,15,4,4.12,0.87,7,3,11,15,15,0,10,15,7,2
10098,p,0.8,2,1,4,0,0,15,0,4.29,1.12,7,4,11,15,15,0,10,15,7,1
10099,p,0.87,2,1,4,0,0,15,4,4.65,1.04,7,3,11,15,15,0,10,15,7,2
10100,p,0.78,2,1,6,0,0,15,0,4.05,1.14,7,4,11,15,15,0,10,15,7,2
10101,p,0.8,2,1,4,0,0,15,4,4.33,1.04,7,3,11,15,15,0,10,15,7,2
10102,p,0.81,2,1,6,0,0,15,4,4.21,1.06,7,3,11,15,15,0,10,15,7,2
10103,p,0.62,2,1,0,0,0,15,4,3.85,0.94,7,4,11,15,15,0,10,15,7,2
10104,p,0.79,2,1,6,0,0,15,4,4.9,1.13,7,3,11,15,15,0,10,15,7,1
10105,p,0.65,2,1,6,0,0,15,0,3.74,0.97,7,4,11,15,15,0,10,15,7,0
10106,p,0.89,2,1,6,0,0,15,4,4.11,1.08,7,4,11,15,15,0,10,15,7,1
10107,p,0.69,2,1,4,0,0,15,4,3.89,0.94,7,4,11,15,15,0,10,15,7,3
10108,p,0.64,2,1,6,0,0,15,0,3.41,0.97,7,3,11,15,15,0,10,15,7,3
10109,p,0.72,2,1,0,0,0,15,4,3.92,1.0,7,4,11,15,15,0,10,15,7,3
10110,p,0.86,2,1,0,0,0,15,0,4.27,1.09,7,3,11,15,15,0,10,15,7,2
10111,p,0.75,2,1,6,0,0,15,4,3.77,1.05,7,4,11,15,15,0,10,15,7,3
10112,p,0.73,2,1,0,0,0,15,0,4.24,1.05,7,3,11,15,15,0,10,15,7,0
10113,p,0.66,2,1,0,0,0,15,0,3.13,0.85,7,4,11,15,15,0,10,15,7,2
10114,p,0.65,2,1,0,0,0,15,0,3.87,0.98,7,3,11,15,15,0,10,15,7,0
10115,p,0.82,2,1,4,0,0,15,4,3.44,0.86,7,3,11,15,15,0,10,15,7,0
10116,p,0.67,2,1,6,0,0,15,0,4.14,1.12,7,3,11,15,15,0,10,15,7,0
10117,p,0.7,2,1,4,0,0,15,0,3.59,1.03,7,3,11,15,15,0,10,15,7,0
10118,p,0.83,2,1,4,0,0,15,4,4.06,0.96,7,4,11,15,15,0,10,15,7,1
10119,p,0.81,2,1,4,0,0,15,0,3.32,0.91,7,3,11,15,15,0,10,15,7,2
10120,p,0.73,2,1,6,0,0,15,4,4.09,1.03,7,3,11,15,15,0,10,15,7,1
10121,p,0.85,2,1,4,0,0,15,4,3.91,1.04,7,4,11,15,15,0,10,15,7,1
10122,p,0.79,2,1,4,0,0,15,4,4.17,1.03,7,3,11,15,15,0,10,15,7,3
10123,p,0.7,2,1,4,0,0,15,4,3.99,0.99,7,3,11,15,15,0,10,15,7,2
10124,p,0.79,2,1,4,0,0,15,4,4.23,0.99,7,4,11,15,15,0,10,15,7,3
10125,p,0.71,2,1,4,0,0,15,4,3.95,1.03,7,3,11,15,15,0,10,15,7,0
10126,p,0.8,2,1,0,0,0,15,0,4.0,0.96,7,3,11,15,15,0,10,15,7,0
10127,p,0.86,2,1,6,0,0,15,0,4.24,1.05,7,4,11,15,15,0,10,15,7,2
10128,p,0.77,2,1,4,0,0,15,0,4.11,1.02,7,4,11,15,15,0,10,15,7,3
10129,p,0.66,2,1,4,0,0,15,4,3.59,0.95,7,3,11,15,15,0,10,15,7,0
10130,p,0.63,2,1,6,0,0,15,0,3.53,0.93,7,4,11,15,15,0,10,15,7,1
10131,p,0.7,2,1,6,0,0,15,4,4.02,0.91,7,3,11,15,15,0,10,15,7,1
10132,p,0.77,2,1,0,0,0,15,4,3.75,0.9,7,3,11,15,15,0,10,15,7,3
10133,p,0.76,2,1,0,0,0,15,4,3.82,0.91,7,3,11,15,15,0,10,15,7,3
10134,p,0.63,2,1,6,0,0,15,4,3.6,0.78,7,3,11,15,15,0,10,15,7,3
10135,p,0.84,2,1,0,0,0,15,4,4.51,1.11,7,3,11,15,15,0,10,15,7,2
10136,p,0.7,2,1,6,0,0,15,4,3.92,0.96,7,3,11,15,15,0,10,15,7,3
10137,p,0.75,2,1,6,0,0,15,0,3.7,0.92,7,4,11,15,15,0,10,15,7,3
10138,p,0.7,2,1,4,0,0,15,0,3.85,0.97,7,3,11,15,15,0,10,15,7,3
10139,p,0.83,2,1,0,0,0,15,4,4.01,1.03,7,4,11,15,15,0,10,15,7,1
10140,p,0.61,2,1,0,0,0,15,0,3.54,0.91,7,4,11,15,15,0,10,15,7,3
10141,p,0.81,2,1,4,0,0,15,0,3.59,0.93,7,4,11,15,15,0,10,15,7,3
10142,p,0.62,2,1,4,0,0,15,0,3.51,0.87,7,3,11,15,15,0,10,15,7,1
10143,p,0.82,2,1,4,0,0,15,4,3.58,0.97,7,4,11,15,15,0,10,15,7,1
10144,p,0.81,2,1,6,0,0,15,0,4.1,0.93,7,3,11,15,15,0,10,15,7,1
10145,p,0.71,2,1,0,0,0,15,4,3.96,0.95,7,3,11,15,15,0,10,15,7,1
10146,p,0.75,2,1,4,0,0,15,0,3.91,1.01,7,3,11,15,15,0,10,15,7,1
10147,p,0.71,2,1,6,0,0,15,4,4.2,0.92,7,4,11,15,15,0,10,15,7,2
10148,p,0.8,2,1,6,0,0,15,0,3.53,0.97,7,3,11,15,15,0,10,15,7,1
10149,p,0.79,2,1,4,0,0,15,0,4.08,0.99,7,3,11,15,15,0,10,15,7,3
10150,p,0.58,2,1,4,0,0,15,4,3.46,0.91,7,3,11,15,15,0,10,15,7,2
10151,p,0.57,2,1,0,0,0,15,4,3.44,0.82,7,3,11,15,15,0,10,15,7,1
10152,p,0.89,2,1,0,0,0,15,0,3.51,1.02,7,3,11,15,15,0,10,15,7,1
10153,p,0.81,2,1,4,0,0,15,4,4.21,1.05,7,3,11,15,15,0,10,15,7,1
10154,p,0.88,2,1,4,0,0,15,4,4.84,1.19,7,4,11,15,15,0,10,15,7,3
10155,p,0.84,2,1,6,0,0,15,4,4.17,1.04,7,4,11,15,15,0,10,15,7,2
10156,p,0.8,2,1,0,0,0,15,0,3.84,0.97,7,4,11,15,15,0,10,15,7,3
10157,p,0.68,2,1,4,0,0,15,4,3.37,0.91,7,4,11,15,15,0,10,15,7,3
10158,p,0.8,2,1,0,0,0,15,0,3.89,0.95,7,3,11,15,15,0,10,15,7,1
10159,p,0.73,2,1,0,0,0,15,4,3.63,1.02,7,3,11,15,15,0,10,15,7,3
10160,p,0.83,2,1,6,0,0,15,4,3.85,0.87,7,4,11,15,15,0,10,15,7,2
10161,p,0.67,2,1,0,0,0,15,4,3.78,0.89,7,3,11,15,15,0,10,15,7,2
10162,p,0.76,2,1,0,0,0,15,4,3.73,0.91,7,4,11,15,15,0,10,15,7,2
10163,p,0.76,2,1,4,0,0,15,0,4.26,0.97,7,4,11,15,15,0,10,15,7,3
10164,p,0.71,2,1,4,0,0,15,0,4.17,0.93,7,3,11,15,15,0,10,15,7,0
10165,p,0.79,2,1,6,0,0,15,0,3.89,0.96,7,3,11,15,15,0,10,15,7,3
10166,p,0.73,2,1,6,0,0,15,4,4.44,1.08,7,4,11,15,15,0,10,15,7,0
10167,p,0.67,2,1,6,0,0,15,4,3.94,0.94,7,4,11,15,15,0,10,15,7,2
10168,p,0.83,2,1,4,0,0,15,0,4.16,1.06,7,3,11,15,15,0,10,15,7,1
10169,p,0.63,2,1,6,0,0,15,0,3.82,1.02,7,3,11,15,15,0,10,15,7,2
10170,p,0.78,2,1,6,0,0,15,4,4.03,1.01,7,3,11,15,15,0,10,15,7,2
10171,p,0.81,2,1,6,0,0,15,4,3.63,1.05,7,3,11,15,15,0,10,15,7,1
10172,p,0.57,2,1,4,0,0,15,4,3.45,0.8,7,4,11,15,15,0,10,15,7,1
10173,p,0.61,2,1,6,0,0,15,4,3.93,0.94,7,4,11,15,15,0,10,15,7,1
10174,p,0.71,2,1,4,0,0,15,0,3.75,0.93,7,3,11,15,15,0,10,15,7,3
10175,p,0.78,2,1,6,0,0,15,4,4.5,1.04,7,4,11,15,15,0,10,15,7,2
10176,p,0.74,2,1,0,0,0,15,0,4.32,1.02,7,3,11,15,15,0,10,15,7,1
10177,p,0.86,2,1,6,0,0,15,4,4.0,1.03,7,4,11,15,15,0,10,15,7,2
10178,p,0.71,2,1,0,0,0,15,4,3.99,1.06,7,4,11,15,15,0,10,15,7,2
10179,p,0.68,2,1,0,0,0,15,4,3.79,1.06,7,4,11,15,15,0,10,15,7,3
10180,p,0.74,2,1,4,0,0,15,0,4.33,0.98,7,3,11,15,15,0,10,15,7,2
10181,p,0.77,2,1,4,0,0,15,0,3.97,1.09,7,3,11,15,15,0,10,15,7,1
10182,p,0.78,2,1,6,0,0,15,4,4.53,1.13,7,4,11,15,15,0,10,15,7,0
10183,p,0.7,2,1,4,0,0,15,4,3.43,0.96,7,3,11,15,15,0,10,15,7,1
10184,p,0.73,2,1,0,0,0,15,4,3.93,0.92,7,3,11,15,15,0,10,15,7,1
10185,p,0.77,2,1,0,0,0,15,4,4.23,1.05,7,3,11,15,15,0,10,15,7,2
10186,p,0.65,2,1,6,0,0,15,4,3.77,0.97,7,4,11,15,15,0,10,15,7,0
10187,p,0.78,2,1,0,0,0,15,4,4.21,1.06,7,3,11,15,15,0,10,15,7,0
10188,p,0.68,2,1,0,0,0,15,0,3.77,0.87,7,4,11,15,15,0,10,15,7,0
10189,p,0.77,2,1,0,0,0,15,4,4.09,0.95,7,4,11,15,15,0,10,15,7,1
10190,p,0.88,2,1,4,0,0,15,4,4.83,1.14,7,3,11,15,15,0,10,15,7,2
10191,p,0.9,2,1,4,0,0,15,0,4.66,1.06,7,3,11,15,15,0,10,15,7,1
10192,p,0.86,2,1,6,0,0,15,4,4.29,1.11,7,4,11,15,15,0,10,15,7,0
10193,p,0.85,2,1,0,0,0,15,4,4.65,1.19,7,3,11,15,15,0,10,15,7,1
10194,p,0.63,2,1,6,0,0,15,0,3.45,0.86,7,4,11,15,15,0,10,15,7,2
10195,p,0.65,2,1,4,0,0,15,4,3.78,0.94,7,3,11,15,15,0,10,15,7,3
10196,p,0.83,2,1,4,0,0,15,4,4.1,1.01,7,4,11,15,15,0,10,15,7,0
10197,p,0.83,2,1,6,0,0,15,0,4.16,1.08,7,3,11,15,15,0,10,15,7,2
10198,p,0.71,2,1,6,0,0,15,0,4.3,1.04,7,3,11,15,15,0,10,15,7,1
10199,p,0.69,2,1,6,0,0,15,0,4.06,0.91,7,4,11,15,15,0,10,15,7,0
10200,p,0.72,2,1,6,0,0,15,4,4.31,0.96,7,3,11,15,15,0,10,15,7,2
10201,p,0.86,2,1,4,0,0,15,0,4.28,1.08,7,4,11,15,15,0,10,15,7,2
10202,p,0.75,2,1,4,0,0,15,0,3.93,0.98,7,3,11,15,15,0,10,15,7,2
10203,p,0.71,2,1,4,0,0,15,4,4.57,1.11,7,4,11,15,15,0,10,15,7,2
10204,p,0.65,2,1,6,0,0,15,4,3.62,0.97,7,4,11,15,15,0,10,15,7,2
10205,p,0.7,2,1,0,0,0,15,4,4.32,1.0,7,3,11,15,15,0,10,15,7,1
10206,p,0.65,2,1,6,0,0,15,4,3.8,0.91,7,4,11,15,15,0,10,15,7,1
10207,p,0.88,2,1,4,0,0,15,0,4.33,1.04,7,4,11,15,15,0,10,15,7,3
10208,p,0.73,2,1,4,0,0,15,4,4.03,0.95,7,4,11,15,15,0,10,15,7,0
10209,p,0.95,2,1,6,0,0,15,4,4.52,1.12,7,4,11,15,15,0,10,15,7,1
10210,p,0.75,2,1,0,0,0,15,0,3.94,1.03,7,3,11,15,15,0,10,15,7,2
10211,p,0.74,2,1,0,0,0,15,0,3.76,0.91,7,3,11,15,15,0,10,15,7,3
10212,p,0.82,2,1,6,0,0,15,0,4.16,1.09,7,4,11,15,15,0,10,15,7,2
10213,p,0.82,2,1,4,0,0,15,0,3.88,1.02,7,4,11,15,15,0,10,15,7,2
10214,p,0.87,2,1,6,0,0,15,0,3.85,1.0,7,4,11,15,15,0,10,15,7,0
10215,p,0.85,2,1,0,0,0,15,0,4.15,0.98,7,3,11,15,15,0,10,15,7,3
10216,p,0.68,2,1,4,0,0,15,4,3.61,1.1,7,4,11,15,15,0,10,15,7,0
10217,p,0.66,2,1,4,0,0,15,0,3.69,0.87,7,4,11,15,15,0,10,15,7,2
10218,p,0.76,2,1,0,0,0,15,0,4.02,1.1,7,3,11,15,15,0,10,15,7,2
10219,p,0.78,2,1,4,0,0,15,0,4.28,1.03,7,4,11,15,15,0,10,15,7,2
10220,p,0.75,2,1,4,0,0,15,4,4.72,1.19,7,3,11,15,15,0,10,15,7,0
10221,p,0.81,2,1,6,0,0,15,4,3.64,0.87,7,3,11,15,15,0,10,15,7,3
10222,p,0.65,2,1,4,0,0,15,0,3.54,0.91,7,3,11,15,15,0,10,15,7,0
10223,p,0.86,2,1,4,0,0,15,4,4.25,1.05,7,3,11,15,15,0,10,15,7,0
10224,p,0.59,2,1,0,0,0,15,4,3.53,0.93,7,4,11,15,15,0,10,15,7,1
10225,p,0.78,2,1,0,0,0,15,4,3.75,0.96,7,4,11,15,15,0,10,15,7,0
10226,p,0.58,2,1,4,0,0,15,0,4.01,0.91,7,3,11,15,15,0,10,15,7,1
10227,p,0.64,2,1,6,0,0,15,0,4.09,0.95,7,4,11,15,15,0,10,15,7,3
10228,p,0.77,2,1,6,0,0,15,4,4.43,1.1,7,4,11,15,15,0,10,15,7,2
10229,p,0.85,2,1,6,0,0,15,0,3.85,1.08,7,3,11,15,15,0,10,15,7,1
10230,p,0.86,2,1,6,0,0,15,0,4.47,1.04,7,3,11,15,15,0,10,15,7,0
10231,p,0.81,2,1,4,0,0,15,0,4.0,1.0,7,4,11,15,15,0,10,15,7,3
10232,p,0.65,2,1,6,0,0,15,4,3.9,0.98,7,3,11,15,15,0,10,15,7,2
10233,p,0.82,2,1,4,0,0,15,4,3.93,0.96,7,4,11,15,15,0,10,15,7,2
10234,p,0.69,2,1,6,0,0,15,4,4.09,1.03,7,4,11,15,15,0,10,15,7,3
10235,p,0.77,2,1,6,0,0,15,4,4.13,1.02,7,3,11,15,15,0,10,15,7,2
10236,p,0.75,2,1,6,0,0,15,4,3.91,0.98,7,3,11,15,15,0,10,15,7,0
10237,p,0.75,2,1,6,0,0,15,0,3.71,0.96,7,4,11,15,15,0,10,15,7,1
10238,e,3.37,0,1,0,0,0,1,2,3.35,2.55,7,3,2,15,15,0,10,15,7,0
10239,e,4.11,0,1,0,0,0,1,2,5.27,3.45,7,3,0,15,15,0,10,15,7,0
10240,e,3.99,3,1,0,0,0,1,2,6.45,3.75,7,3,0,15,15,0,10,15,7,3
10241,e,4.98,0,1,0,0,0,1,2,5.22,3.89,7,3,2,15,15,0,10,15,7,1
10242,e,3.14,3,1,0,0,0,1,2,4.6,3.02,7,3,0,15,15,0,10,15,7,3
10243,e,4.55,0,1,2,0,0,1,2,4.97,3.45,7,3,0,15,15,0,10,15,7,2
10244,e,4.43,0,1,0,0,0,1,2,5.7,3.18,7,3,2,15,15,0,10,15,7,1
10245,e,4.51,0,1,2,0,0,1,2,6.11,4.26,7,3,0,15,15,0,10,15,7,1
10246,e,3.71,0,1,0,0,0,1,2,4.12,2.73,7,3,2,15,15,0,10,15,7,1
10247,e,4.54,3,1,2,0,0,1,2,5.17,3.51,7,3,2,15,15,0,10,15,7,1
10248,e,3.04,3,1,2,0,0,1,2,4.56,2.79,7,3,0,15,15,0,10,15,7,3
10249,e,3.29,3,1,2,0,0,1,2,3.98,2.57,7,3,2,15,15,0,10,15,7,3
10250,e,3.85,0,1,0,0,0,1,2,5.32,3.25,7,3,2,15,15,0,10,15,7,2
10251,e,4.55,0,1,2,0,0,1,2,5.26,3.13,7,3,0,15,15,0,10,15,7,2
10252,e,3.98,3,1,0,0,0,1,2,6.83,4.1,7,3,0,15,15,0,10,15,7,3
10253,e,4.72,0,1,2,0,0,1,2,5.18,3.75,7,3,0,15,15,0,10,15,7,0
10254,e,4.08,3,1,0,0,0,1,2,5.29,3.81,7,3,0,15,15,0,10,15,7,1
10255,e,5.19,0,1,2,0,0,1,2,5.78,3.92,7,3,0,15,15,0,10,15,7,0
10256,e,2.8,0,1,0,0,0,1,2,4.54,2.92,7,3,0,15,15,0,10,15,7,0
10257,e,4.1,3,1,0,0,0,1,2,6.1,3.83,7,3,2,15,15,0,10,15,7,2
10258,e,5.22,0,1,0,0,0,1,2,5.6,3.59,7,3,2,15,15,0,10,15,7,0
10259,e,3.49,0,1,2,0,0,1,2,4.45,3.26,7,3,2,15,15,0,10,15,7,1
10260,e,4.45,3,1,0,0,0,1,2,6.05,4.36,7,3,2,15,15,0,10,15,7,0
10261,e,5.13,0,1,2,0,0,1,2,5.37,4.01,7,3,2,15,15,0,10,15,7,0
10262,e,4.28,0,1,2,0,0,1,2,5.49,3.23,7,3,2,15,15,0,10,15,7,1
10263,e,3.29,0,1,2,0,0,1,2,4.89,2.6,7,3,2,15,15,0,10,15,7,2
10264,e,4.45,3,1,2,0,0,1,2,6.24,3.81,7,3,2,15,15,0,10,15,7,0
10265,e,2.58,3,1,2,0,0,1,2,3.97,2.89,7,3,2,15,15,0,10,15,7,2
